OPERADOR,ID OPERADOR,ID SERVICIO ORBYTA,CLIENTE/USO,DIRECCION,"CAPACIDAD(mbps)",ORDEN DE COMPRA,ESTA VIGENTE,MONEDA,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,FACTURA,NETO,FACTURA,NETO,FACTURA,NETO,FACTURA,FACTURA,NETO
STARLINK,25-ACC-1938047-91869-30 / KIT KIT302725603,,IMA SPA,,,ST25 - 3254,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442158,378740,483307,31171,527864,39496,,,,
STARLINK,26-ACC-1947332-38715-18 / KIT300806836,15-0102-144,AGROCOMERCIAL CODIGUA SPA,AMéRICO VESPUCIO (ICESTAR),,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
GTD,EnMPLSFO_010425471,21-0233-004,Gold Telecom INC,"FLOR DE AZUCENA 42 5,LAS CONDES,SANTIAGO",100,2992,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324731,13.38,1327012,6.8,1332141,6.8,1335341,6.8,1342754,6.8,1346829,6.8,1351750,6.8,1357190,6.8,1362260,6.8,14656417,6.8,1372608,6.8
GTD,EnMPLSFO_010358328,18-0127-029,Yolito Colina,"GENERAL SAN MARTIN 6800, COLINA, CHACABUCO",100,2752,SI,UF,,,,,,,,,,,,,,,,,,,,,1270385,17.32,1270606,6.1,1276648,6.1,1284212,6.1,1289511,6.1,1293129,6.1,1300736,6.1,1305945,6.1,1308851,6.1,1314227,6.1,1321694,6.1,1327012,6.1,1332141,6.1,1335341,6.4,1342754,6.1,1346829,6.1,1351750,6.1,1357190,6.1,1362260,6.1,14656417,6.1,1372608,6.1
TELEFONICA,LLAORB19816,23-0204-002,Loteo Agricola Privado Las Brisas de Chicureo,"Carretera Gneral San Martin, Colina",100,3102,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50403025,13.7,50403541,10.62,50404138,10.62,50991723,10.62,51148041,10.62,51290618,10.62,51291218,10.62,,
CLARO,33-59-0010361768 y 33-59-0010361769,13-0006-047 y 48,Constructora Excon Sa,FAENA TARAPACA,,2640,NO,UF,,,,,,,,,,,,,,,,,,,,,13593097,135.78,13600135,92.4,13830817,92.78,13837781,92.6,13844769,92.6,13851710,92.6,14020342,92.6,14027254,92.6,14034243,92.4,14041209,92.7,14407670,92.8,14414674,92.8,14421586,92.6,14428479,6.2,,,,,,,,,,,,,,
GTD,EnMPLS-FO_010408345,16-0078-069,PENTACROM S.A,"ITALIA 2313 B9, PUERTO MONTT, LLANQUIHUE",100,2984,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314010,18,1314227,7.5,1321694,7.5,1327012,7.5,1332141,7.5,1335341,7.5,1342754,7.5,1346829,7.5,1351750,7.5,1357190,7.5,1362260,7.5,14656417,7.5,1372608,7.5
GTD,RedPriv_010393545,22-0458-002,LABORATORIO LAVETSAN LIMITADA,"JUANA CANALES 990,TALAGANTE,TALAGANTE",,2928,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308608,8.3,1308851,3.7,1314227,3.7,1321694,3.7,1327012,3.7,1332141,3.7,1335341,3.7,1342754,3.7,1346829,3.7,1351750,3.7,1357190,3.7,1362260,3.7,14656417,3.7,1372608,3.7
GTD,EnMPLSFO_010350944,22-0110-001,El Condor Combustibles S.A.,LAS URBINAS 53 14,100,2739,SI,UF,,,,,,,,,,,,,,,,,,,1265347,12.56,1265594,6.1,1270606,6.1,1276648,6.1,1284212,6.1,1289511,6.1,1293129,6.1,1300736,6.1,1305945,6.1,1308851,6.1,1314227,6.1,1321694,6.1,1327012,6.1,1332141,6.1,1335341,6.1,1342754,6.1,1346829,6.1,1351750,6.1,1357190,6.1,1362260,6.1,14656417,6.1,1372608,6.1
GTD,EnMPLSDC_010339005,13-0012-261,Orbyta,"LIDICE 652,SANTIAGO,SANTIAGO",1000,2476,SI,UF,,,,,1226688,8.5,1231821,8.5,1237191,8.5,1242187,8.5,1244514,13.5,1252333,8.5,1257702,8.5,1262808,8.5,1265594,8.5,1270606,8.5,1276648,8.5,1284212,8.5,1289511,8.5,1293129,8.5,1300736,8.5,1305945,8.5,1308851,8.5,1314227,8.5,1321694,8.5,1327012,8.5,1332141,8.5,1335341,8.5,1342754,8.5,1346829,8.5,1351750,8.5,1357190,8.5,1362260,8.5,14656417,8.5,1372608,8.5
GTD,EnMPLSFO_010347517,,Enlace MPLS Datacenter,"LIDICE 697,SANTIAGO",1000,2695,SI,UF,,,,,,,,,,,,,,,,,1260314,42.65,1262808,23,1265594,23,1270606,23,1276648,23,1284212,23,1289511,23,1293129,23,1300736,23,1305945,23,1308851,23,1314227,23,1321694,23,1327012,23,1332141,23,1335341,23,1342754,23,1346829,23,1351750,23,1357190,23,1362260,23,14656417,23,1372608,23
UFINET,CLCLORB10091601C,13-0012-308,Nodo Barros Borgoño2,Dr Manuel Barros Borgoño 160,,2663,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6548,9.6,6679,8.5,6801,8.5,6941,8.5,7089,8.5,7197,8.5,7309,8.5,7419,8.5
UFINET,CLCLORB10091602C,18-0507-044,ADMINISTRADORA COLEGIOS PEDRO DE VALDIVIA SPA,PEDRO DE VALDIVIA 1939,100,2664,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6679,5.55,6801,4.9,6941,4.9,7089,4.9,7197,4.9,7309,4.9,7419,4.9
GTD,Mbps RedPriv_010533307,13-0012-277,Nodo Los abedules,"LOS ABEDULES 3085 -2,VITACURA,SANTIAGO",100,2896,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,1281760,12.2,1284212,6.1,1289511,6.1,1293129,6.1,1300736,6.1,1305945,6.1,1308851,6.1,1314227,6.1,1321694,6.1,1327012,6.1,1332141,6.1,1335341,6.1,1342754,6.1,1346829,6.1,1351750,6.1,1357190,6.1,1362260,6.1,14656417,6.1,1372608,6.1
GTD,RedPriv_010402381,23-0012-001,COLORAMA S.A,"LOS ALERCES 2096,NUNOA,SANTIAGO",,2960,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308608,13.8,1308851,6.1,1314227,6.1,1321694,6.1,1327012,6.1,1332141,6.1,1335341,6.1,1342754,6.1,1346829,6.1,1351750,6.1,1357190,6.1,1362260,6.1,14656417,6.1,1372608,6.1
GTD,Mbps RedPriv_010533313,13-0012-278,Nodo Altos del Plomo A,"LOS MILITARES 5890 -2 PISO -2, LAS CONDES, SANTIAGO",,2897,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,1281760,10.78,1284212,6.1,1289511,6.1,1293129,6.1,1300736,6.1,1305945,6.1,1308851,6.1,1314227,6.1,1321694,6.1,1327012,6.1,1332141,6.1,1335341,6.1,1342754,6.1,1346829,6.1,1351750,6.1,1357190,6.1,1362260,6.1,14656417,6.1,1372608,6.1
GTD,RedPriv_010378647,13-0012-281,Nodo Britania,"LOS MILITARES 5953 -3,LAS CONDES,SANTIAGO",300,2883,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298339,15.94,1300736,8.1,1305945,8.1,1308851,8.1,1314227,8.1,1321694,8.1,1327012,8.1,1332141,8.1,1335341,8.1,1342754,8.1,1346829,8.1,1351750,8.1,1357190,8.1,1362260,8.1,14656417,8.1,1372608,8.1
UFINET,CLCLORB10091604C,13-0012-305,Nodo Centro Kennedy,Avenida Kennedy 5770,,2666,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6548,9.92,6679,5.8,6801,5.8,6941,5.8,7089,5.8,7197,5.8,7309,5.8,7419,5.8
UFINET,CLCLORB10091606C,13-0012-293,Orbyta Nodo Antonio Bellet,Antonio Bellet  292,100,2667,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6165,6.4,6297,5.4,6423,5.4,6548,5.4,6679,5.4,6801,5.4,6941,5.4,7089,5.4,7197,5.4,7309,5.4,7419,5.4
UFINET,CLCLORB10091607C,13-0012-309,ORBYTA,"Avenida Kennedy 5488, Las Condes.",100,3178,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6801,11.2,6941,7.8,7089,7.8,7197,7.8,7309,7.8,7419,7.8
ENTEL,10000379637,13-0012-109,Orbyta Nodo Barros Borgoño,Dr. Barros Borgoño 160,100,1474,NO,UF,,,,4.93,17608095,4.93,"17663201",4.93,17714499,4.93,17768872,4.93,17823836,4.93,17879154,4.93,17953361,4.93,18008672,4.93,18047299,4.93,18123630,4.93,18183303,4.93,18226050,4.93,18283989,4.93,18346634,4.93,18403789,4.93,18465213,4.93,18543504,4.9,18630119,4.9,18671967,4.9,18731482,4.9,18794008,4.9,18839347,4.9,18919648,3.45,,,,,,,,,,,,
GTD,Mbps RedPriv_010534342 EnMPLSFO_010361097),15-0102-137,AGROCOMERCIAL CODIGUA SPA,"NATANIEL COX 1935, SANTIAGO, SANTIAGO",,2818,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,1281760,4.72,1284212,5.4,1289511,5.4,1293129,5.4,1300736,5.4,1305945,5.4,1308851,5.4,1314227,5.4,1321694,5.4,1327012,5.4,1332141,5.4,1335341,5.4,1342754,5.4,1346829,5.4,1351750,5.4,1357190,5.4,1362260,5.4,14656417,5.4,1372608,5.4
GTD,EnMPLSFO_010393544,22-0458-002,LABORATORIO LAVETSAN LIMITADA,"RAMON SUBERCASEAUX 1268 9 909, SAN MIGUEL, SANTIAGO",100,2927,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324731,19.74,1327012,6.8,1332141,6.8,1335341,6.8,1342754,6.8,1346829,6.8,1351750,6.8,1357190,6.8,1362260,6.8,14656417,6.8,1372608,6.8
GTD,RedPriv_010384289,19-0139-017,Clínica Odontología Smartdent SPA,"SAN MARTIN 524,CONCEPCION,CONCEPCION",,2955,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308608,10.9,1308851,4.8,1314227,4.8,1321694,4.8,1327012,4.8,1332141,4.8,1335341,4.8,1342754,4.8,1346829,4.8,1351750,4.8,1357190,4.8,1362260,4.8,14656417,4.8,1372608,4.8
NETLINE AIR SPA,NAIR-761993798-07,15-0085-085,Laboratorio LVN SPA,CAMINO A MELIPILLA 18300 LOCAL 6 MAIPU,10,3084 / 2642,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33449,8.99,,0,,,,,36463,3.5,37393,3.5,38260,3.5,39129,3.5,40019,3.5,41263,3.5,41857,3.5
UFINET,CLCLORB10091609C,13-0012-306,Nodo Barros Borgoño,Dr Barros Borgoño 71,,2670,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6548,4.75,6679,4.6,6801,4.6,6941,4.6,7089,4.6,7197,4.6,7309,4.6,7419,4.6
UFINET,CLCLORB10091611C,15-0067-040,ASOEX,"Cruz del Sur 133, Las Condes",,2676,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6423,6.9,6548,5.5,6679,5.5,6801,5.5,6941,5.5,7089,5.5,7197,5.5,7309,5.5,7419,5.5
UFINET,CLCLORB10091613C,13-0012-307,Nodo Barros Errazuriz,Barros Errázuriz 1900,,2673,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6548,5.88,6679,5.7,6801,5.7,6941,5.7,7089,5.7,7197,5.7,7309,5.7,7419,5.7
TELEFONICA,LLAORB20013-L3,23-0262-003,Comercial Dialum,AV. PDTE. EDUARDO FREI MONTALVA 18600,200,3186,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50991723,14.4,51148041,5.84,51290618,5.84,51291218,5.84,,
STARLINK,26-ACC-1947332-38715-18 / KIT300806842,23-0255-002,"CENCOSUD S.A. - Se retira en julio del cliente, donde está?","SAN JOSE DE MAIPO 7722 , PUENTE ALTO",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98964-98962,722690,,,118436,78992,140711,118488,163725,394960,190577,513448,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT300809207,18-0128-001,CODELPA CHILE S.A.,AV INDEPENDENCIA 3055,,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301062854,21-0192-003,TERQUIM S.A. (Odfjell Terminals Terquim S.A),"AVENIDA COSTANERA ORIENTE 4900  MEJILLONES, REGIóN DE ANTOFAGASTA",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301063540,23-0153-009,KINCELL SPA,"LAS CATALPAS 500, Quilicura",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301063552,23-0153-001,KINCELL SPA,"MAPOCHO 5998, Quinta Normal",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301065915,22-0322-006,Prodalam S A,"AVDA. ALESSANDRI 1990, Curicó",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301065943,22-0539-001,Gestion Vial Limitada,"RUTA 60 CH KM. TúNEL CRISTO REDENTOR, LOS ANDES (Cancha Pelada, Los Andes)",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301066076,15-0106-080,Bidfood Chile S.A,"CAMINO LO ECHEVERS 550, QUILICURA",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301066542,21-0192-005,TERQUIM S.A. (Odfjell Terminals Terquim S.A),"RECINTO PORTUARIO - CASILLA 148 SAN ANTONIO, REGIóN DE VALPARAíSO",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301067365,22-0322-007,Prodalam S A,"Av Las Industrias 7060, Los Angeles",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301067825,15-0102-150,AGROCOMERCIAL CODIGUA SPA,"Santa Laura 9, Talagante",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301098462,22-0322-012,Prodalam S A,"CARLOS VALDOVINOS 1553, San Miguel",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301098803,22-0322-011,Prodalam S A,"Las Canteras 110, Valparaiso",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301102059,22-0322-008,PRODALAM SALAMANCA COQUIMBO,"PROVIDENCIA 495, Salamanca, Coquimbo, Chile",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301102061,22-0322-009,PRODALAM LA CALERA VALPARAISO,"JOSÉ JOAQUíN NúñEZ 73, La Calera",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301102064,22-0322-010,Prodalam S A,"KM. 6,5 SECTOR RECTA FOITZICK, CAMINO A BALMACEDA,, Coyhaique",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301130759,23-0287-004,INGENIERIA Y MOVIMIENTO DE TIERRAS TRANEX LIMITADA,"AMERICO VESPUCIO 2001, Huechuraba",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301130762,Bodega Soporte o Instalaciones???,Soporte Orbyta o Instalaciones??,La Concepcion 141,,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301132284,23-0090-001,ECOENER SERVICIOS S.A,"-38.83761125,- 71.8130858,48 ,PREDIO SAN LORENZO S/N, MELIPEUCO, REGIóN DE LA ARAUCANíA. ZONA 19 H",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
STARLINK,26-ACC-1947332-38715-18 / KIT301132313,22-0605-005,Sociedad Comercial Allendes Hermanos Limitada,"AVENIDA AEROPUERTO 7308, Cerrillos",,ST26,SI,CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246856,39496,246857,39496,331344,39496,353719,39496,404653,39496,422624,39496,462821,39496,503757,39496,538966,39496,,
,,,,"Central 6008, Pedro Aguirre Cerda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Silva Henríquez 7410, La granja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETLINE AIR SPA,NAIR-761993798-02,15-0085-060,Laboratorio LVN SPA,"Central 6008, Pedro Aguirre Cerda",,2613,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35210,62.98,36026,3.22,36469,3.22,37399,3.22,38266,3.22,39135,3.22,40025,3.22,41269,3.22,41863,3.22
NETLINE AIR SPA,NAIR-761993798,15-0085-061,Laboratorio LVN SPA,"Cardenal Silva Henríquez 7987, La Granja",,2613,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35211,62.98,36025,3.22,36468,3.22,37398,3.22,38265,3.22,39134,3.22,40024,3.22,41268,3.22,41862,3.22
UFINET,CLCLORB10091615C,SIN OS Enlace GTD Instalado,Nodo Parque Oriente (aceptamos la instalación por error),ALONSO DE CORDOVA 5320,,2674,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6423,10.4,6548,8.5,6679,8.5,6801,8.5,6941,8.5,7089,8.5,7197,8.5,7309,8.5,7419,8.5
UFINET,CLCLORB10091617C,12-0001-049,IMPORTADORA DILACO S.A.,ANIBAL ZAñARTU 2849,100,2675,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6679,6.12,6801,5.4,6941,5.4,7089,5.4,7197,5.4,7309,5.4,7419,5.4
UFINET,CLCLORB10091620C,19-0340-046,Servicios Médicos Medicien S.A,Andres Bello 2294,50,2677,SI,UF,,,,,,,,,,,,,,,,,,,,,,,5268,6.24,5352,4.5,5438,4.5,5523,4.5,5616,4.5,5709,4.5,5838,4.5,5940,4.5,6045,4.5,6165,4.5,6297,4.5,6423,4.5,6548,4.5,6679,4.5,6801,4.5,6941,4.5,7089,4.5,7197,4.5,7309,4.5,7419,4.5
UFINET,CLCLORB10094208C,22-0166-001,Perez de la Fuente Hermanos Ltda (bellota),Providencia  entronque-Complejo Los Libertadores (Libertador Bernardo Ohiggins 139),10,2708,SI,UF,,,,,,,,,,,,,,,,,,,5102,3,5181,2.9,5268,2.9,5352,2.9,5438,2.9,5523,2.9,5616,2.9,5709,2.9,5838,2.9,5940,2.9,6045,2.9,6165,2.9,6297,2.9,6423,2.9,6548,2.9,6679,2.9,6801,2.9,6941,2.9,7089,2.9,7197,2.9,7309,2.9,7419,2.9
UFINET,CLCLORB10094362C,18-0127-027,YOLITO BALART HERMANOS LIMITADA,"La concepcion 141, Providencia -General San Martin 6800, Colina",100,2720,SI,UF,,,,,,,,,,,,,,,,,,,5102,6.62,5181,6.2,5268,6.2,5352,6.2,5438,6.2,5523,6.2,5616,6.2,5709,6.2,5838,6.2,5940,6.2,6045,6.2,6165,6.2,6297,6.2,6423,6.2,6548,6.2,6679,6.2,6801,6.2,6941,6.2,7089,6.2,7197,6.2,7309,6.2,7419,6.2
UFINET,CLCLORB10096704C,22-0231-001,Solmex,"Los Libertadores 126 (Solmex), Colina",100,2751,SI,UF,,,,,,,,,,,,,,,,,,,,,5181,6.25,5268,4.5,5352,4.5,5438,4.5,5523,4.5,5616,4.5,5709,4.5,5838,4.5,5940,4.5,6045,4.5,6165,4.5,6297,4.5,6423,4.5,6548,4.5,6679,4.5,6801,4.5,6941,4.5,7089,4.5,7197,4.5,7309,4.5,7419,4.5
GTD,EnMPLSFO_010361104,15-0088-037,Mayopublicidad Chile S.A.,"SAN PASCUAL 397,LAS CONDES,SANTIAGO",,2831,En baja?,UF,,,,,,,,,,,,,,,,,,,,,,,1276477,0,1276648,-0.1,1284212,4.88,1289511,6.1,1293129,6.1,1300736,6.1,1305945,6.1,1308851,6.1,1314227,6.1,1321694,6.1,1327012,6.1,1332141,6.1,1335341,6.1,1342754,6.1,1346829,6.1,1351750,6.1,1357190,6.1,1362260,6.1,14656417,6.1,1372608,6.1
UFINET,CLCLORB10099915C,22-0240-003,Composites Express,Manuel Rodriguez Sitio 65C,100,2794,SI,UF,,,,,,,,,,,,,,,,,,,,,,,5268,5.6,5352,4,5438,4,5523,4,5616,4,5709,4,5838,4,5940,4,6045,4,6165,4,6297,4,6423,4,6548,4,6679,4,6801,4,6941,4,7089,4,7197,4,7309,4,7419,4
UFINET,CLCLORB10103327C,22-0349-010,LegalChile S.A.,"Presidente Riesco 5335, of. 302 Las Condes",50,2844,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,5352,7.11,5438,5.2,5523,5.2,5616,5.2,5709,5.2,5838,5.2,5940,5.2,6045,5.2,6165,5.2,6297,5.2,6423,5.2,6548,5.2,6679,5.2,6801,5.2,6941,5.2,7089,5.2,7197,5.2,7309,5.2,7419,5.2
UFINET,CLCLORB10104203C,22-0382-001,Nutrapharm S.A.,"Bernardo Ohiggins 156, Colina (Nutrapharm)",30,2856,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,5352,3.62,5438,3.5,5523,3.5,5616,3.5,5709,3.5,5838,3.5,5940,3.5,6045,3.5,6165,3.5,6297,3.5,6423,3.5,6548,3.5,6679,3.5,6801,3.5,6941,3.5,7089,3.5,7197,3.5,7309,3.5,7419,3.5
UFINET,CLCLORB10110083C,22-0534-001,APW Chile,"Av Presidente Riesco 5561, of 501, Las Condes",200,2942,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5616,10.15,5709,8.5,5838,8.5,5940,8.5,6045,8.5,6165,8.5,6297,8.5,6423,8.5,6548,8.5,6679,8.5,6801,8.5,6941,8.5,7089,8.5,7197,8.5,7309,8.5,7419,8.5
GTD,RedPriv_010378648,,TNS Chile Technetsecurity S.A,"SANTO DOMINGO 1410 1,SANTIAGO,SANTIAGO",100,2882,SI,UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298339,13.42,1300736,7.3,1305945,7.3,1308851,7.3,1314227,7.3,1321694,7.3,1327012,7.3,1332141,7.3,1335341,7.3,1342754,7.3,1346829,7.3,1351750,7.3,1357190,7.3,1362260,7.3,14656417,7.3,1372608,7.3
GTD,EnMPLSFO_010347517,22-0009-001,AC SECURITY LIMITADA,Valentin Letellier 1350,100,2636,SI,UF,,,,,,,,,,,,,,,,,1260314,39.45,1262808,6.8,1265594,6.8,1270606,6.8,1276648,6.8,1284212,6.8,1289511,6.8,1293129,6.8,1300736,6.8,1305945,6.8,1308851,6.8,1314227,6.8,1321694,6.8,1327012,6.8,1332141,6.8,1335341,6.8,1342754,6.8,1346829,6.8,1351750,6.8,1357190,6.8,1362260,6.8,14656417,6.8,1372608,6.8
